name,description,website,category,source_url,source,record_note
Side Space,#1 AI Assistant for Your Tabs,https://www.sidespace.app,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
SNEWPapers,The World's First AI Newspaper Archive,https://snewpapers.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Superapp,Build native iOS apps with AI & Swift,https://www.superappp.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
sync-3,Studio-grade AI lip sync and visual dubbing,https://sync.so/sync-3,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Uplodio,AI influencer manager to scale your creator marketing,https://www.uplodio.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
ZooClaw,Your proactive team of AI specialists in one place,https://zooclaw.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Aident AI,"Build automations with natural language, not workflows",https://aident.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Alpie Core,A 4-bit reasoning model with frontier-level performance,https://playground.169pi.ai/dashboard,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Antispace 2.0,Artificially Intelligent Operating System (AIOS),https://www.anti.space,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
BrandingStudio.ai,"Agency-quality branding in 60 minutes, not 6 months",https://brandingstudio.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Clarity,The founder-led sales toolkit to find product-market fit.,https://www.adoptclarity.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Co-Desk,Pay-as-you-go coworking & coliving management software.,https://www.co-desk.eu,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
detectly,Turn your fleet's dashcam footage into driver safety scores,https://www.detectly.co.uk,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
DocsOrb: AI Policy Management & more,"Policies for Humans, and AI Agents of the future",https://docsorb.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Equip AI Interview,Ask any question. Natural language response. Instant results,https://equip.co/ai-interviews,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
First Answer,Monitor & improve your AI presence,https://firstanswer.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
LM Studio,"Discover, download, and run local LLMs",https://lmstudio.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
maia.is your AI that gets things done,Automate your work by describing what you need.,https://maia.is,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
MCP360,App Store for AI Agents,https://mcp360.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Pendium,Help AI agents recommend you more often to the right people,https://pendium.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Slicker,Recover payment failures and maximize subscription revenue,https://www.slickerhq.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
SlimSnap,Your AI doesn't know which button you mean,https://slimsnap.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Stride,"The AI workspace that plans, designs and ships with you.",https://www.stride.page,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Synthetiq,Accurate Social Media Simulation | A/B Testing & More,https://use.synthetiq.app,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
AI App Generator,Turn AI ideas into working apps in seconds,https://generate.anotherwrapper.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Ansvisor,Scale your brand visibility across AI answer engines,https://ansvisor.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Async,"One AI for audio, video & voice",https://async.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Blimp,AI-native productivity suite,https://getblimpy.cloud,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Buffer API,One API to publish across every social platform.,https://buffer.com/api,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
CodeBanana,"Real-time coding collaboration, just like Google Docs",https://www.codebanana.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
CodeHealth MCP Server by CodeScene,Keep AI-generated code healthy and maintainable,https://codescene.com/product/mcp-server,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
ConnectMachine,A private AI agent that manages your network and connections,https://www.connectmachine.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Crono,The Agentic Sales Engine,https://www.crono.one,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Drift,AI agent to run robot simulations faster and reliably,https://link.godrift.ai/ph,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
FireCut AI,Your Lightning-Fast AI Video Editor,https://firecut.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
FuseAI,The Agentic Sales Platform,https://tryfuse.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Gigacatalyst,Give your Sales and CS teams engineering superpowers,https://gigacatalyst.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Glaze by Raycast,Create your own Mac apps by chatting with AI,https://glaze.app,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Google Antigravity,Run and monitor several coding agents at once in an IDE,https://antigravity.google,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Grok.com (Beta),Official web version of Grok-2 (can't believe it's free!),https://grok.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
HeyNews,"Your newsletter, your voice, ready to publish in 5 minutes",https://heynews.co,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Kodo,Create fully editable designs by chatting with AI,https://usekodo.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Lemni,Set up custom Ai agents for all your customer interactions,https://lemni.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Lindy,Stop spending your time at work dealing with bullshit.,https://lindy.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Loki.Build,Design and ship studio-grade landing pages with AI,https://loki.build,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Omma,"Create 3D, apps, and websites with parallel agents",https://omma.build,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
PicWish,AI-powered Online Photo Editing Tool,https://picwish.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Rewrait,"Select, improve, replace",https://rewrait.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
TruGen AI,Bringing AI to Life with Human-Like Video Agents.,https://trugen.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
AgentReady,Cut your AI token costs by 40-60% with one API call,https://agentready.cloud,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Airtrain.ai LLM Playground,Vibe-check many open-source and proprietary LLMs at once,https://airtrain.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Audino AI,Make content creation simpler with AI-generated audio,https://www.audino.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
ChatGPT Operator,Agent that can use its own browser to perform tasks for you,https://operator.chatgpt.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Collective OS,The Al-powered referral network for agencies & consultants,https://www.joincollectiveos.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Cora,"The $150K chief of staff for your inbox, at just $15/month",https://cora.computer,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Deploy Hermes,"Private Telegram AI agents, live in under a minute",https://deploy-hermes.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
DocumentLens,Detect forged documents & compare document versions,https://turbolens.io,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Draw A Fish,"Draw a fish, and watch it swim with the world",https://drawafish.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Gumloop,Automate Any Workflow with AI,https://www.gumloop.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Lucent Chat,Create stunning videos by chatting with the best AI models,https://lucentchat.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
MoDev,The AI dev environment built for your phone.,https://modev.app,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
NeoAgent,"AI Agent to Automate Leads, Appointments & Customer Service",https://neoagent.co,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
panda{·}etl (YC W24),Automate your document workflows,https://panda-etl.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
PangeAI,"Instant, agent-driven spatial analysis and decision-making",https://pangeai.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Personal Assistant by HyperWrite,The first AI agent that can operate your browser.,https://www.hyperwriteai.com/personal-assistant,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Rankfender,The platform for modern visibility management ( SEO & GEO ),https://rankfender.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Reducto Studio,Build production-ready document pipelines in one platform,https://studio.reducto.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Shram,AI inbox for incomplete conversations,https://www.shram.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Studio – Your AI Media Copilot,"Organize, search and edit photos with AI",https://coreviz.io,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
agentcad,A CAD design tool for coding agents (free + open source),https://agentcad.dev,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Agentplace,"Build, work, improve Claude Code–style agents in one place",https://www.agentplace.io,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Bench for Claude Code,"Store, review, and share your Claude Code sessions",https://bench.silverstream.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Chikka.ai,Uncover User Insights with Intelligent AI Voice Interviewer,https://chikka.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Cove,Visual workspace for thinking with AI,https://cove.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Dex by Thirdlayer,Turn tabs into automated workflows and tasks,https://joindex.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Dhisana AI,Cursor for Sales Teams,https://www.dhisana.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
dr.aft,Cursor for Screenwriters,https://dr-aft.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
DunSocial,Social post writer that learns your tone + schedules for you,https://dunsocial.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Enshittifier,Chrome extension that replaces \,https://enshittifier.wells.ee,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Mukh.1,Automate work with AI Agents,https://mukh.one,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
n8nChat,Create automations in seconds by generating n8n workflows,https://n8nchat.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Pentest Copilot by BugBase,Your ultimate ethical hacking assistant,https://copilot.bugbase.in,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Polarity,The Self-Improvement Stack For agents,https://polarity.so,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
QApilot,3x Mobile Automation. Same QE Team.,https://qapilot.io/product/cowork,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Scribe,Document and improve any workflow with AI.,https://scribe.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Snaply,"Free & private AI, designed for you Mac",https://snaply.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Tencent EdgeOne,Deliver Fastest and Most Secure Performance at the Edge,https://edgeone.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Adject,Your AI product studio to create realistic product visuals,https://adject.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Atyla,"The SEO tool for ChatGPT, Gemini and AI search engines",https://www.atyla.io,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
BAND,Coordinate and govern multi-agent work in a single chat,https://www.band.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Brand Stori,Context-aware AI that audits your website like a buyer,https://brandstori.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Buda,Recruit agents to run your company as a synchronous team,https://buda.im,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Chatoshi AI Copilot,"Your crypto edge, in one chat",https://aichat.chatoshi.ai/,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Claude Code auto-fix,Auto-fix PRs in the cloud while you stay hands-off,https://code.claude.com/docs/en/claude-code-on-the-web,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Clientell AI,The AI Agent that builds and maintains Salesforce for you,https://getclientell.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
CoPilot.Live,Your Personalised AI Assistant,https://www.copilot.live,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
CrewAI AMP - Agent Management Platform,"Orchestrate AI agents with trust, scale & simplicity",https://crewai.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
CRUDERRA,Platform for AI-powered docs & architecture as code,https://cruderra.com/,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Designer Clone AI,Clone your design style with AI,https://stockimg.ai/designer-clone-ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Fieldy,Wearable AI note taker for in-person meetings,https://fieldy.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Fire Your QA Today,Automate QA testing with AI,https://fireyourqa.today,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
FlexClip,🎞️ Easily create and edit videos online!,https://www.flexclip.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Folio,"Claude for Powerpoint, on steroids",https://get-folio.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
GradPipe,Find engineers who never apply by actual github code,https://gradpipe.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
LifeOS,Turn your AI chats/memory to intros with real humans,https://beta.yourpurpose.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
NoteGPT,"Your summary AI note taker for meetings, videos & everything",https://notegpt.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Onboarding0,Turn company knowledge into AI-guided onboarding,https://www.onboarding0.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
OpenAdapter,Best Coding Plans with open source models. No lock-in.,https://openadapter.dev/,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Orchestria,AI music engine with granular stem control,https://orchestria.tech,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Pixel,Scale performance ads without juggling 7 ad platforms,https://getpixel.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
PromptChainer,Free & fast chain of prompts generator,https://go.mindpal.io/promptchainer,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Recap,Transform Your Knowledge Into Viral Authority,https://recapall.app/,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Revv Invest,"Understand a stock in seconds, search for free now",https://revvinvest.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
ScreenGeany AI,Ask AI about anything on your screen with a single hotkey,https://screengeany.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Silvia,World’s first multilingual dictation system for iOS,https://silviaspeaks.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
SparrowDesk,The AI-First Help Desk. Resolve More. Search Less.,https://www.sparrowdesk.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
SuperIntern: Botless Live Meeting Agent,"A live meeting note that writes itself, your way.",https://super-intern.com/,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
The ∞ Bar,"Group Chat with visionaries, innovators, and thought leaders",https://theinfinite.bar,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Agenta,Open-source prompt management & evals for AI teams,https://www.agenta.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
AI Tools Directory - by Whalesync,"Discover the newest AI-powered apps (>1,000 and growing)",https://www.whalesync.com/tools/ai-directory,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
AnimeShorts,AI Generated Anime Shorts & Comic Creation Platform.,https://www.animeshorts.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
AnythingLLM,The all-in-one desktop AI application,https://anythingllm.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Askiva AI,Your autonomous AI user researcher,https://askiva.io,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Astrio,"Modernize your outdated websites in minutes, not weeks",https://www.astrio.app,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Attrove AI,"Stay on top of everything across Slack, email & meetings",https://attrove.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
BoldDesk,Automate customer support with power of AI & automations,https://www.bolddesk.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Botme.io,Easy AI Chatbot Builder,https://botme.io,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Citable,Make brands show up in Agentic Search,https://getcitable.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Coddo,The task-first cockpit for Claude Code and Codex,https://coddo.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
CodeWords,The one automation platform to build and run your business.,https://www.codewords.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Create,AI creative tool. Turn English into apps built with code.,https://www.create.xyz,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Doraverse,The Secure All-in-One AI Platform for Work,https://doraverse.com/,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Dreamina,All-in-one AI creative suite for all your artistic work,https://dreamina.capcut.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Elvin,Proactive AI that finds and finishes work before you ask,https://www.tryelvin.com/,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Figy.ai,AI Flashcards That Grow as You Learn,https://figy.ai,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Gabriel AI,"Deliver personal voicemails instantly, at any scale",https://home.gabrielai.co,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
git-lrc,"Free, unlimited AI code reviews that run on commit",https://hexmos.com/livereview/git-lrc,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
Glasp AI Clone: Learning Memory,Turn highlights into memories. Let your AI learn like you.,https://glasp.co/chat-with-highlights,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
GoClaw,A free app to manage your self-hosted OpenClaw AI assistant,https://goclaw.app,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
HeyTraders,Personal AI quant research & backtest with natural language,https://hey-traders.com,ai,https://webclaw.io/data/startups/ai/llms.txt,Webclaw public startup/product listing,Product candidate derived from the listed company offering; source is retained for traceability.
